ID	frame	x(m)	y(m)	z(m)	markerID
1	0	-1.5582369999999999	1.6632999999999998	1.63	704
1	1	-1.5539479999999999	1.66088	1.63	704
1	2	-1.557468	1.6632299999999998	1.63	704
1	3	-1.550754	1.65262	1.63	704
1	4	-1.548938	1.64827	1.63	704
1	5	-1.546355	1.6443999999999999	1.63	704
1	6	-1.5438399999999999	1.6388299999999998	1.63	704
1	7	-1.540229	1.6345699999999999	1.63	704
1	8	-1.5349119999999998	1.6283100000000001	1.63	704
1	9	-1.530864	1.62403	1.63	704
1	10	-1.527961	1.61888	1.63	704
1	11	-1.516433	1.61419	1.63	704
1	12	-1.510576	1.6095	1.63	704
1	13	-1.503792	1.6052199999999999	1.63	704
1	14	-1.499941	1.60715	1.63	704
1	15	-1.500667	1.5969	1.63	704
1	16	-1.489609	1.6001100000000001	1.63	704
1	17	-1.481863	1.5969399999999998	1.63	704
1	18	-1.479272	1.59447	1.63	704
1	19	-1.475396	1.5921800000000002	1.63	704
1	20	-1.471509	1.58848	1.63	704
1	21	-1.467268	1.5866	1.63	704
1	22	-1.464731	1.5855599999999999	1.63	704
1	23	-1.46083	1.5847299999999997	1.63	704
1	24	-1.45699	1.5810799999999998	1.63	704
1	25	-1.453374	1.57541	1.63	704
1	26	-1.448909	1.57737	1.63	704
1	27	-1.443406	1.57249	1.63	704
1	28	-1.440415	1.56869	1.63	704
1	29	-1.435225	1.5651499999999998	1.63	704
1	30	-1.434863	1.5594599999999998	1.63	704
1	31	-1.431301	1.5557800000000002	1.63	704
1	32	-1.441279	1.54639	1.63	704
1	33	-1.436448	1.54802	1.63	704
1	34	-1.439023	1.54485	1.63	704
1	35	-1.44158	1.53745	1.63	704
1	36	-1.445439	1.5326899999999999	1.63	704
1	37	-1.451409	1.52647	1.63	704
1	38	-1.459219	1.52241	1.63	704
1	39	-1.468667	1.5174299999999998	1.63	704
1	40	-1.480278	1.5142200000000001	1.63	704
1	41	-1.494033	1.50981	1.63	704
1	42	-1.508438	1.50635	1.63	704
1	43	-1.523188	1.4991100000000002	1.63	704
1	44	-1.536313	1.49936	1.63	704
1	45	-1.5508469999999999	1.4932299999999998	1.63	704
1	46	-1.5640479999999999	1.48107	1.63	704
1	47	-1.570632	1.4707899999999998	1.63	704
1	48	-1.581204	1.45883	1.63	704
1	49	-1.592175	1.44805	1.63	704
1	50	-1.599502	1.43847	1.63	704
1	51	-1.6100781	1.4250800000000001	1.63	704
1	52	-1.6137694999999999	1.4135099999999998	1.63	704
1	53	-1.6240478999999999	1.3998099999999998	1.63	704
1	54	-1.6237036	1.38472	1.63	704
1	55	-1.6270288	1.3680299999999999	1.63	704
1	56	-1.6275757	1.3533199999999999	1.63	704
1	57	-1.6268457	1.3373700000000002	1.63	704
1	58	-1.6216797	1.32128	1.63	704
1	59	-1.6133739999999999	1.3104500000000001	1.63	704
1	60	-1.6015845	1.2862699999999998	1.63	704
1	61	-1.5891629999999999	1.2689000000000001	1.63	704
1	62	-1.575642	1.2527000000000001	1.63	704
1	63	-1.559536	1.23188	1.63	704
1	64	-1.541196	1.2169299999999998	1.63	704
1	65	-1.522341	1.19716	1.63	704
1	66	-1.498103	1.18217	1.63	704
1	67	-1.473059	1.16517	1.63	704
1	68	-1.4466329999999998	1.151	1.63	704
1	69	-1.423098	1.14488	1.63	704
1	70	-1.3952689999999999	1.1331399999999998	1.63	704
1	71	-1.3720949999999998	1.1220299999999999	1.63	704
