ID	frame	x(m)	y(m)	z(m)	markerID
1	0	-1.464521	2.39586	1.77	761
1	1	-1.465681	2.3977500000000003	1.77	761
1	2	-1.454634	2.40257	1.77	761
1	3	-1.452825	2.40527	1.77	761
1	4	-1.45386	2.4073200000000003	1.77	761
1	5	-1.453911	2.4077599999999997	1.77	761
1	6	-1.452126	2.4098800000000002	1.77	761
1	7	-1.452898	2.4102300000000003	1.77	761
1	8	-1.450591	2.4105100000000004	1.77	761
1	9	-1.451467	2.41137	1.77	761
1	10	-1.451187	2.41167	1.77	761
1	11	-1.449319	2.41284	1.77	761
1	12	-1.449036	2.4129699999999996	1.77	761
1	13	-1.450273	2.41448	1.77	761
1	14	-1.44627	2.41413	1.77	761
1	15	-1.44395	2.41749	1.77	761
1	16	-1.4441599999999999	2.4126000000000003	1.77	761
1	17	-1.44469	2.4165799999999997	1.77	761
1	18	-1.444375	2.4150400000000003	1.77	761
1	19	-1.441865	2.41582	1.77	761
1	20	-1.442053	2.41803	1.77	761
1	21	-1.4392989999999999	2.4168199999999995	1.77	761
1	22	-1.438918	2.4178499999999996	1.77	761
1	23	-1.438406	2.4180399999999995	1.77	761
1	24	-1.43679	2.41826	1.77	761
1	25	-1.446135	2.4122000000000003	1.77	761
1	26	-1.436899	2.4202199999999996	1.77	761
1	27	-1.435818	2.41944	1.77	761
1	28	-1.4379	2.41998	1.77	761
1	29	-1.435947	2.41936	1.77	761
1	30	-1.43502	2.4184599999999996	1.77	761
1	31	-1.436685	2.4173999999999998	1.77	761
1	32	-1.434167	2.41746	1.77	761
1	33	-1.4356149999999999	2.41355	1.77	761
1	34	-1.4335769999999999	2.4109999999999996	1.77	761
1	35	-1.433608	2.4129699999999996	1.77	761
1	36	-1.434871	2.40723	1.77	761
1	37	-1.433313	2.4025	1.77	761
1	38	-1.432986	2.39846	1.77	761
1	39	-1.434524	2.3908300000000002	1.77	761
1	40	-1.436672	2.38225	1.77	761
1	41	-1.4380519999999999	2.3805899999999998	1.77	761
1	42	-1.439719	2.3674099999999996	1.77	761
1	43	-1.444404	2.3653199999999996	1.77	761
1	44	-1.4469379999999998	2.3578	1.77	761
1	45	-1.459871	2.34391	1.77	761
1	46	-1.461152	2.338	1.77	761
1	47	-1.4570919999999998	2.3348199999999997	1.77	761
1	48	-1.4607839999999999	2.32967	1.77	761
1	49	-1.462158	2.3212200000000003	1.77	761
1	50	-1.472708	2.30654	1.77	761
1	51	-1.464353	2.30244	1.77	761
1	52	-1.46437	2.29397	1.77	761
1	53	-1.462561	2.28425	1.77	761
1	54	-1.468972	2.27001	1.77	761
1	55	-1.4555099999999999	2.2685500000000003	1.77	761
1	56	-1.4572559999999999	2.2511900000000002	1.77	761
1	57	-1.442749	2.24803	1.77	761
1	58	-1.432358	2.23935	1.77	761
1	59	-1.4217309999999999	2.2312700000000003	1.77	761
1	60	-1.408828	2.2223699999999997	1.77	761
1	61	-1.395984	2.2125199999999996	1.77	761
1	62	-1.382102	2.20381	1.77	761
1	63	-1.36665	2.1937699999999998	1.77	761
1	64	-1.357583	2.18396	1.77	761
1	65	-1.3466799999999999	2.17518	1.77	761
1	66	-1.335308	2.16076	1.77	761
1	67	-1.325105	2.15135	1.77	761
1	68	-1.3147069999999998	2.13894	1.77	761
1	69	-1.309497	2.1298899999999996	1.77	761
1	70	-1.316599	2.11116	1.77	761
1	71	-1.308328	2.11012	1.77	761
1	72	-1.315198	2.1003	1.77	761
1	73	-1.305901	2.0942600000000002	1.77	761
1	74	-1.321008	2.0770999999999997	1.77	761
1	75	-1.333596	2.0726500000000003	1.77	761
1	76	-1.337612	2.0670599999999997	1.77	761
1	77	-1.347866	2.0584299999999995	1.77	761
1	78	-1.360847	2.05204	1.77	761
1	79	-1.375251	2.04551	1.77	761
1	80	-1.395442	2.0392599999999996	1.77	761
1	81	-1.4121	2.0328600000000003	1.77	761
1	82	-1.432065	2.02219	1.77	761
1	83	-1.449944	2.0117000000000003	1.77	761
1	84	-1.468154	2.00338	1.77	761
1	85	-1.485959	1.9923499999999998	1.77	761
1	86	-1.504521	1.9823099999999998	1.77	761
1	87	-1.516599	1.9711800000000002	1.77	761
1	88	-1.5339209999999999	1.95887	1.77	761
1	89	-1.545823	1.95096	1.77	761
1	90	-1.551853	1.94887	1.77	761
1	91	-1.563259	1.9381000000000002	1.77	761
1	92	-1.572173	1.93502	1.77	761
1	93	-1.57748	1.91922	1.77	761
1	94	-1.585076	1.9217199999999999	1.77	761
1	95	-1.587295	1.91333	1.77	761
1	96	-1.587864	1.9068500000000002	1.77	761
1	97	-1.587151	1.90101	1.77	761
1	98	-1.585618	1.8966800000000001	1.77	761
1	99	-1.578198	1.8887099999999999	1.77	761
1	100	-1.573069	1.8855600000000001	1.77	761
1	101	-1.562449	1.87986	1.77	761
1	102	-1.553381	1.87308	1.77	761
1	103	-1.539714	1.86772	1.77	761
1	104	-1.525342	1.86154	1.77	761
1	105	-1.51196	1.8538400000000002	1.77	761
1	106	-1.49884	1.8521499999999997	1.77	761
1	107	-1.472878	1.84156	1.77	761
1	108	-1.455173	1.83347	1.77	761
1	109	-1.440088	1.82304	1.77	761
1	110	-1.4265409999999998	1.81335	1.77	761
1	111	-1.414185	1.8044299999999998	1.77	761
1	112	-1.405093	1.79517	1.77	761
1	113	-1.399839	1.7868199999999999	1.77	761
1	114	-1.396531	1.7787499999999998	1.77	761
1	115	-1.3957249999999999	1.7678899999999997	1.77	761
1	116	-1.397539	1.75946	1.77	761
1	117	-1.40519	1.74507	1.77	761
1	118	-1.416306	1.72949	1.77	761
1	119	-1.421167	1.7249100000000002	1.77	761
1	120	-1.433853	1.71242	1.77	761
1	121	-1.45189	1.6992	1.77	761
1	122	-1.461768	1.6946899999999998	1.77	761
1	123	-1.4717289999999998	1.6764599999999998	1.77	761
1	124	-1.485237	1.6666800000000002	1.77	761
1	125	-1.494521	1.65135	1.77	761
1	126	-1.49897	1.6441899999999998	1.77	761
1	127	-1.511045	1.62898	1.77	761
1	128	-1.51959	1.6138199999999998	1.77	761
1	129	-1.51906	1.6091900000000001	1.77	761
1	130	-1.521035	1.5994399999999998	1.77	761
1	131	-1.5221339999999999	1.59153	1.77	761
1	132	-1.520425	1.58294	1.77	761
1	133	-1.518762	1.5785599999999997	1.77	761
1	134	-1.521541	1.56842	1.77	761
1	135	-1.507644	1.56728	1.77	761
1	136	-1.499836	1.5633700000000001	1.77	761
1	137	-1.489272	1.56103	1.77	761
1	138	-1.4761039999999999	1.5573400000000002	1.77	761
1	139	-1.463237	1.5568600000000001	1.77	761
1	140	-1.4462039999999998	1.5545099999999998	1.77	761
1	141	-1.4296259999999998	1.55208	1.77	761
1	142	-1.41407	1.5506300000000002	1.77	761
1	143	-1.398145	1.5449	1.77	761
1	144	-1.382012	1.53841	1.77	761
1	145	-1.366982	1.5314499999999998	1.77	761
1	146	-1.355935	1.5247499999999998	1.77	761
1	147	-1.341892	1.51543	1.77	761
1	148	-1.334465	1.5071	1.77	761
1	149	-1.323572	1.50139	1.77	761
1	150	-1.317507	1.4960600000000002	1.77	761
1	151	-1.311853	1.49075	1.77	761
1	152	-1.312141	1.4834500000000002	1.77	761
1	153	-1.311709	1.4754599999999998	1.77	761
1	154	-1.3123559999999999	1.46762	1.77	761
1	155	-1.314543	1.45848	1.77	761
1	156	-1.318552	1.44704	1.77	761
1	157	-1.326411	1.4340499999999998	1.77	761
1	158	-1.3347799999999999	1.4227	1.77	761
1	159	-1.346287	1.4093099999999998	1.77	761
1	160	-1.356545	1.3951	1.77	761
1	161	-1.366997	1.38088	1.77	761
1	162	-1.380747	1.36452	1.77	761
1	163	-1.390393	1.3482999999999998	1.77	761
1	164	-1.399512	1.3310699999999998	1.77	761
1	165	-1.406584	1.31382	1.77	761
1	166	-1.412637	1.2986699999999998	1.77	761
1	167	-1.416907	1.2840200000000002	1.77	761
1	168	-1.420332	1.26927	1.77	761
1	169	-1.422771	1.2554999999999998	1.77	761
1	170	-1.424634	1.2449099999999997	1.77	761
1	171	-1.423328	1.23539	1.77	761
1	172	-1.421389	1.22664	1.77	761
1	173	-1.418191	1.22081	1.77	761
1	174	-1.413093	1.2172699999999999	1.77	761
1	175	-1.39833	1.216	1.77	761
1	176	-1.392073	1.2108	1.77	761
1	177	-1.384443	1.21586	1.77	761
1	178	-1.372485	1.2183399999999998	1.77	761
1	179	-1.350654	1.21663	1.77	761
1	180	-1.3370799999999998	1.2146799999999998	1.77	761
1	181	-1.324971	1.21118	1.77	761
1	182	-1.308538	1.2095200000000002	1.77	761
1	183	-1.2959399999999999	1.2087999999999999	1.77	761
1	184	-1.281155	1.20549	1.77	761
1	185	-1.270981	1.19776	1.77	761
1	186	-1.258709	1.1889899999999998	1.77	761
1	187	-1.244177	1.1832900000000002	1.77	761
1	188	-1.240361	1.1748800000000001	1.77	761
1	189	-1.234338	1.1646599999999998	1.77	761
1	190	-1.2314209999999999	1.1542999999999999	1.77	761
1	191	-1.227415	1.1427599999999998	1.77	761
1	192	-1.226777	1.1337300000000001	1.77	761
1	193	-1.225044	1.12003	1.77	761
1	194	-1.227063	1.1073000000000002	1.77	761
1	195	-1.229436	1.0905599999999998	1.77	761
1	196	-1.23406	1.07474	1.77	761
1	197	-1.238772	1.0544900000000001	1.77	761
1	198	-1.245271	1.0376299999999998	1.77	761
1	199	-1.249717	1.0165399999999998	1.77	761
1	200	-1.253591	0.9954500000000002	1.77	761
1	201	-1.25522	0.9756199999999999	1.77	761
1	202	-1.256125	0.9541600000000001	1.77	761
1	203	-1.261304	0.9313399999999998	1.77	761
1	204	-1.2561039999999999	0.90696	1.77	761
1	205	-1.2509109999999999	0.88812	1.77	761
1	206	-1.243789	0.87016	1.77	761
1	207	-1.234731	0.8530900000000001	1.77	761
1	208	-1.223096	0.8376300000000001	1.77	761
1	209	-1.210156	0.8236799999999997	1.77	761
1	210	-1.1946189999999999	0.8113599999999999	1.77	761
1	211	-1.180369	0.8044299999999998	1.77	761
1	212	-1.158306	0.7954799999999997	1.77	761
1	213	-1.138154	0.78841	1.77	761
1	214	-1.1160109999999999	0.78359	1.77	761
1	215	-1.095784	0.7792700000000001	1.77	761
1	216	-1.075515	0.7749499999999998	1.77	761
1	217	-1.054131	0.76902	1.77	761
1	218	-1.037488	0.7604399999999998	1.77	761
1	219	-1.0200559999999999	0.7537999999999998	1.77	761
1	220	-1.00658	0.7417200000000002	1.77	761
1	221	-0.9905809999999999	0.73193	1.77	761
1	222	-0.978232	0.7184999999999999	1.77	761
1	223	-0.9659789999999999	0.708	1.77	761
1	224	-0.9551149999999999	0.6948699999999999	1.77	761
1	225	-0.9471919999999999	0.67729	1.77	761
1	226	-0.937275	0.6592899999999999	1.77	761
1	227	-0.9313309999999999	0.6423299999999998	1.77	761
1	228	-0.9233939999999999	0.62205	1.77	761
1	229	-0.916785	0.60025	1.77	761
1	230	-0.911504	0.57832	1.77	761
1	231	-0.905559	0.55576	1.77	761
1	232	-0.898948	0.5353299999999999	1.77	761
1	233	-0.8923409999999999	0.51071	1.77	761
1	234	-0.887666	0.48916000000000004	1.77	761
1	235	-0.8787919999999999	0.46741999999999995	1.77	761
1	236	-0.8699629999999999	0.44938999999999996	1.77	761
1	237	-0.8600019999999999	0.43194	1.77	761
1	238	-0.8477709999999999	0.41666000000000003	1.77	761
1	239	-0.8373879999999999	0.40430999999999995	1.77	761
1	240	-0.833928	0.3978599999999999	1.77	761
1	241	-0.8141769999999999	0.38619000000000003	1.77	761
1	242	-0.8104389999999999	0.38303	1.77	761
1	243	-0.789021	0.3763099999999999	1.77	761
1	244	-0.7756099999999999	0.37450000000000006	1.77	761
1	245	-0.7613719999999999	0.37443000000000004	1.77	761
1	246	-0.744841	0.37741999999999987	1.77	761
1	247	-0.728865	0.38203999999999994	1.77	761
1	248	-0.7136279999999999	0.38612	1.77	761
1	249	-0.69685	0.3913199999999999	1.77	761
1	250	-0.67944	0.39474999999999993	1.77	761
1	251	-0.6607000000000001	0.40039	1.77	761
1	252	-0.6447399999999999	0.40209000000000006	1.77	761
1	253	-0.6287399999999999	0.40279	1.77	761
1	254	-0.6152899999999999	0.40263000000000004	1.77	761
1	255	-0.60175	0.40053000000000005	1.77	761
1	256	-0.58846	0.3972499999999999	1.77	761
1	257	-0.58169	0.39395999999999987	1.77	761
1	258	-0.57429	0.3889	1.77	761
1	259	-0.5654999999999999	0.38317999999999985	1.77	761
1	260	-0.5613299999999999	0.37725999999999993	1.77	761
1	261	-0.55949	0.36702999999999997	1.77	761
1	262	-0.5569599999999999	0.35728000000000004	1.77	761
1	263	-0.55454	0.34697	1.77	761
1	264	-0.5526800000000001	0.3354999999999999	1.77	761
1	265	-0.55165	0.32226	1.77	761
