ID	frame	x(m)	y(m)	z(m)	markerID
1	0	11.622502197582907	-0.07166400887010105	1.83	889
1	1	11.648433885764954	-0.08225689700129757	1.83	889
1	2	11.674692924887642	-0.09244819263531401	1.83	889
1	3	11.70112817894488	-0.1049580141222699	1.83	889
1	4	11.729377971200234	-0.1176061241560642	1.83	889
1	5	11.754518543508539	-0.12985491137062843	1.83	889
1	6	11.780050117869216	-0.14174437802174933	1.83	889
1	7	11.807376493745096	-0.1510113962324462	1.83	889
1	8	11.83209481149532	-0.1589454764348821	1.83	889
1	9	11.858378358744813	-0.16424718983405584	1.83	889
1	10	11.88186469058939	-0.168338873883775	1.83	889
1	11	11.9096742030405	-0.1705855918154644	1.83	889
1	12	11.934850427829025	-0.17438645346283144	1.83	889
1	13	11.960346999629142	-0.17394702906704596	1.83	889
1	14	11.988827337691454	-0.173820437120199	1.83	889
1	15	12.014755952274276	-0.17144722573423166	1.83	889
1	16	12.042075613800481	-0.16899930335060254	1.83	889
1	17	12.071257957176023	-0.16520398542560732	1.83	889
1	18	12.100247480590657	-0.16095352273476693	1.83	889
1	19	12.1324650766982	-0.1554555863872762	1.83	889
1	20	12.161755925750832	-0.14781127254895177	1.83	889
1	21	12.191414036266426	-0.1372539342939938	1.83	889
1	22	12.222104055945874	-0.1263724415366465	1.83	889
1	23	12.248143429231689	-0.11342526347853821	1.83	889
1	24	12.27398086469158	-0.09888939193847301	1.83	889
1	25	12.30021047725442	-0.08655917750111186	1.83	889
1	26	12.329317978024568	-0.07147829808234807	1.83	889
1	27	12.35577014849709	-0.059654975980369285	1.83	889
1	28	12.380181699580781	-0.04869209288728893	1.83	889
1	29	12.410120205658885	-0.04072368598279241	1.83	889
1	30	12.438945476698702	-0.032693927096494324	1.83	889
1	31	12.466928857238667	-0.028333064450335455	1.83	889
1	32	12.496821545651082	-0.022453683522262846	1.83	889
1	33	12.523684036079441	-0.02009370111154829	1.83	889
1	34	12.546013134408199	-0.019552494176448443	1.83	889
1	35	12.57315380317695	-0.02007041763736317	1.83	889
1	36	12.60246347091941	-0.02111514201358	1.83	889
1	37	12.631967967005357	-0.02191858783197187	1.83	889
1	38	12.660180592275644	-0.021591880722329426	1.83	889
1	39	12.691061297393603	-0.0239756649148819	1.83	889
1	40	12.721559941395048	-0.029943969688393635	1.83	889
1	41	12.753704313625516	-0.03809900321359683	1.83	889
1	42	12.783778642838108	-0.04878984414006404	1.83	889
1	43	12.816808868699168	-0.06243377220476254	1.83	889
1	44	12.847112248359885	-0.07611351858242332	1.83	889
1	45	12.879965940158435	-0.08895771515022699	1.83	889
1	46	12.906973675322604	-0.10115739389052192	1.83	889
1	47	12.934793812899642	-0.1104203319853827	1.83	889
1	48	12.966656746001682	-0.11818028568763994	1.83	889
1	49	12.998638625932678	-0.12564508532428698	1.83	889
1	50	13.030363541254646	-0.12463038223517775	1.83	889
1	51	13.060804492054304	-0.1271629013170843	1.83	889
1	52	13.095995666143674	-0.12760084252650716	1.83	889
1	53	13.130113788494445	-0.12784014091521922	1.83	889
1	54	13.166642306539917	-0.12675078220108715	1.83	889
1	55	13.202060361721598	-0.12611682158506654	1.83	889
1	56	13.238966900570196	-0.12453877275068037	1.83	889
1	57	13.277995613351475	-0.12239899203849691	1.83	889
1	58	13.317584118776491	-0.1165746900732334	1.83	889
1	59	13.351762306699836	-0.11000383232911903	1.83	889
1	60	13.387627710109001	-0.10169755422236726	1.83	889
1	61	13.424507646538288	-0.09882117208363095	1.83	889
1	62	13.459224833835508	-0.08698818952606757	1.83	889
1	63	13.492278019523258	-0.08025491665812168	1.83	889
1	64	13.5232024914266	-0.07270283037723035	1.83	889
1	65	13.55354390333251	-0.06653891354760466	1.83	889
1	66	13.584224182458993	-0.0628023467305654	1.83	889
1	67	13.61654066100606	-0.059576320446655506	1.83	889
1	68	13.646668751813907	-0.05945124467811436	1.83	889
1	69	13.677489710801368	-0.06071346921802667	1.83	889
1	70	13.708398637035858	-0.0607191060809924	1.83	889
1	71	13.738558888398494	-0.06171500625958215	1.83	889
1	72	13.769168296278846	-0.06080128137353458	1.83	889
1	73	13.796206381886904	-0.06148758072560234	1.83	889
1	74	13.824283856716182	-0.06408521032023917	1.83	889
1	75	13.85224766920723	-0.06844123144000758	1.83	889
1	76	13.879356466990238	-0.07502742406605689	1.83	889
1	77	13.905627774319125	-0.0847683936311534	1.83	889
1	78	13.932706807377386	-0.10000876758963573	1.83	889
1	79	13.95980307719568	-0.11169453542899999	1.83	889
1	80	13.98438339827878	-0.12339898827853513	1.83	889
1	81	14.013932305878498	-0.1319890159405961	1.83	889
1	82	14.034215382444	-0.13736047853131894	1.83	889
1	83	14.057635368394418	-0.1419213466715339	1.83	889
1	84	14.083222683944674	-0.1457410633069185	1.83	889
1	85	14.107819252541933	-0.1443155590815186	1.83	889
1	86	14.135122541114251	-0.1449887026550265	1.83	889
1	87	14.163650780159017	-0.14179355255986237	1.83	889
1	88	14.190157589916922	-0.13870401307354752	1.83	889
1	89	14.211693862757711	-0.12294620942810264	1.83	889
1	90	14.248352120203128	-0.1253498352080895	1.83	889
1	91	14.278546601110612	-0.11745526858104394	1.83	889
1	92	14.31057243988441	-0.1061344091858254	1.83	889
1	93	14.334512444472168	-0.08298438744216696	1.83	889
1	94	14.346478152511569	-0.061989504064913215	1.83	889
1	95	14.376891572944277	-0.04491099063011483	1.83	889
1	96	14.416020658738388	-0.03488302826080103	1.83	889
1	97	14.440664906848813	-0.01822124514381529	1.83	889
1	98	14.466414073471503	-0.008350757287050703	1.83	889
1	99	14.498136235531716	0.012211025381555052	1.83	889
1	100	14.511316177566425	0.02467028745959432	1.83	889
1	101	14.544019647738313	0.03523737571298824	1.83	889
1	102	14.5743368856016	0.04024855172249753	1.83	889
1	103	14.603518068983004	0.047612589786020676	1.83	889
1	104	14.628848453475637	0.05067344028769982	1.83	889
1	105	14.660917080481095	0.0538919487455769	1.83	889
1	106	14.685263352393813	0.052320528220229034	1.83	889
1	107	14.713371360041997	0.05752361989519783	1.83	889
1	108	14.7411844802917	0.06183259701408894	1.83	889
1	109	14.76861277184263	0.06383489105572826	1.83	889
1	110	14.79213020146883	0.06516158133862127	1.83	889
1	111	14.820021666464573	0.05971226751754943	1.83	889
1	112	14.84847647918539	0.05579797763392835	1.83	889
1	113	14.873186569957408	0.05355780911596897	1.83	889
1	114	14.909384761466498	0.04280108317545683	1.83	889
1	115	14.95029400296027	0.03487902429224876	1.83	889
1	116	14.961702266915282	0.03461954191443484	1.83	889
1	117	0.04013	0.02717000000000014	1.83	889
1	118	0.051649999999999974	0.025130000000000097	1.83	889
1	119	0.08048999999999995	0.02361000000000013	1.83	889
1	120	0.10648000000000013	0.02368999999999999	1.83	889
1	121	0.14998	0.022850000000000037	1.83	889
1	122	0.17615000000000003	0.02292000000000005	1.83	889
1	123	0.19493000000000005	0.036390000000000144	1.83	889
1	124	0.2321200000000001	0.023579999999999934	1.83	889
1	125	0.2564200000000001	0.031770000000000076	1.83	889
1	126	0.27396	0.03666999999999998	1.83	889
1	127	0.2974300000000001	0.04127000000000014	1.83	889
1	128	0.3345	0.045949999999999935	1.83	889
1	129	0.35183999999999993	0.055970000000000075	1.83	889
1	130	0.36917999999999984	0.08607000000000009	1.83	889
1	131	0.4033499999999999	0.08255999999999997	1.83	889
1	132	0.42278000000000016	0.09821000000000013	1.83	889
1	133	0.45482	0.12112000000000012	1.83	889
1	134	0.47638	0.12677000000000005	1.83	889
1	135	0.49729999999999985	0.13563000000000014	1.83	889
1	136	0.5186200000000001	0.14364	1.83	889
1	137	0.54484	0.14949999999999997	1.83	889
1	138	0.56375	0.15400999999999998	1.83	889
1	139	0.58571	0.16091999999999995	1.83	889
1	140	0.6062999999999998	0.15850000000000009	1.83	889
1	141	0.62578	0.16118999999999994	1.83	889
1	142	0.6430200000000001	0.16077000000000008	1.83	889
1	143	0.6578100000000002	0.15958000000000006	1.83	889
1	144	0.6740299999999999	0.15558000000000005	1.83	889
1	145	0.6937200000000001	0.15393000000000012	1.83	889
1	146	0.7080200000000001	0.14667000000000008	1.83	889
1	147	0.7221599999999999	0.14124000000000003	1.83	889
1	148	0.7329100000000002	0.13154	1.83	889
1	149	0.7482400000000002	0.12338000000000005	1.83	889
1	150	0.76251	0.10407999999999995	1.83	889
1	151	0.77037	0.09932000000000007	1.83	889
1	152	0.78624	0.08377999999999997	1.83	889
1	153	0.8015700000000001	0.06682999999999995	1.83	889
1	154	0.8173899999999998	0.05573000000000006	1.83	889
1	155	0.8288499999999999	0.042320000000000135	1.83	889
1	156	0.8537899999999998	0.02029000000000014	1.83	889
1	157	0.8606	0.02161000000000013	1.83	889
1	158	0.8774499999999998	0.012229999999999963	1.83	889
1	159	0.9009699999999998	-0.007509999999999906	1.83	889
1	160	0.9125400000000001	-0.006879999999999997	1.83	889
1	161	0.9295500000000001	-0.01312000000000002	1.83	889
1	162	0.9399499999999998	-0.014469999999999983	1.83	889
1	163	0.9604100000000002	-0.02082000000000006	1.83	889
1	164	0.99055	-0.028669999999999973	1.83	889
1	165	1.00931	-0.03390000000000004	1.83	889
1	166	1.0320500000000001	-0.032810000000000006	1.83	889
1	167	1.055	-0.03031000000000006	1.83	889
1	168	1.07841	-0.03012999999999999	1.83	889
1	169	1.1037899999999998	-0.026820000000000066	1.83	889
1	170	1.1285399999999999	-0.022780000000000022	1.83	889
1	171	1.1558300000000001	-0.017979999999999885	1.83	889
1	172	1.1864800000000002	-0.013600000000000056	1.83	889
1	173	1.2202	-0.009489999999999998	1.83	889
1	174	1.25424	-0.006359999999999921	1.83	889
1	175	1.2877600000000002	-0.003149999999999986	1.83	889
1	176	1.31594	-0.0019299999999999873	1.83	889
1	177	1.3507200000000001	-0.006440000000000001	1.83	889
1	178	1.3768300000000002	-0.012340000000000018	1.83	889
1	179	1.4029	-0.012149999999999883	1.83	889
1	180	1.42616	-0.013779999999999903	1.83	889
1	181	1.45366	-0.017789999999999973	1.83	889
1	182	1.4839499999999999	-0.022710000000000008	1.83	889
1	183	1.5138200000000002	-0.02776999999999985	1.83	889
1	184	1.54112	-0.03149000000000002	1.83	889
1	185	1.5631800000000002	-0.04123999999999994	1.83	889
1	186	1.5891	-0.050759999999999916	1.83	889
1	187	1.6178299999999999	-0.06414999999999993	1.83	889
1	188	1.6453	-0.07658999999999994	1.83	889
1	189	1.6730099999999999	-0.09397999999999995	1.83	889
1	190	1.70476	-0.11233000000000004	1.83	889
1	191	1.73829	-0.12907999999999986	1.83	889
1	192	1.7774500000000002	-0.15067999999999993	1.83	889
1	193	1.80669	-0.1611499999999999	1.83	889
1	194	1.8404200000000002	-0.17271999999999998	1.83	889
1	195	1.87301	-0.18396999999999997	1.83	889
1	196	1.90987	-0.19452000000000003	1.83	889
1	197	1.94423	-0.2012099999999999	1.83	889
1	198	1.9809599999999998	-0.20476000000000005	1.83	889
1	199	2.01393	-0.20605000000000007	1.83	889
1	200	2.0493500000000004	-0.20887999999999995	1.83	889
1	201	2.08505	-0.21374000000000004	1.83	889
1	202	2.11838	-0.21679000000000004	1.83	889
1	203	2.1532099999999996	-0.21706999999999987	1.83	889
1	204	2.18504	-0.21516000000000002	1.83	889
1	205	2.22053	-0.20940000000000003	1.83	889
1	206	2.25507	-0.2026699999999999	1.83	889
1	207	2.29704	-0.19618000000000002	1.83	889
1	208	2.3506608465737315	-0.18870126541490495	1.83	889
1	209	2.3896860908417223	-0.18428531446259977	1.83	889
1	210	2.4355072899715147	-0.1805975043916659	1.83	889
1	211	2.473374918073208	-0.1779712094527497	1.83	889
